5,Jets,5,Bond Brother,12,8,6,28,BScottyJ,12,7,6,25,Spartans,0,TosCrazy,3,6,7,12,Blagden,8,3,10,18
6,Spartans,0,kccolts81,0,0,0,5,Sinnicole,0,0,0,5,Sharks,5,Luke_,5,5,5,5,Mish,5,5,5,5
6,Spectre,2,PuffTheDargon,5,3,8,15,Dazerin,7,1,11,20,Pandas,3,MapleSurrup,15,5,11,31,Jakester,8,7,6,22
6,Foxes,3,Atokad,6,2,9,22,henrY,5,3,7,25,Hive,2,Malamente,6,1,13,17,Prosperity2K,3,2,10,14
6,Dodgers,0,JustTuck,5,1,9,13,Whiffles,3,3,2,12,Elite,5,Cearu,10,10,6,23,Codex,17,2,5,27
6,Comets,3,magipod,4,2,8,20,Tunloink,10,4,7,28,Ducks,2,Giant,8,5,13,17,Mateo,9,5,12,22
6,Hurricanes,2,Peabs,9,0,15,16,synthex,3,5,11,9,Tyrants,3,Barry Allen,4,3,6,20,Zack,9,2,7,27
6,Jets,1,Bond Brother,8,2,7,17,Unborn,3,4,7,13,Wolves,4,Corelli,9,4,8,18,Sean,7,6,13,14
6,Flames,1,Smilez,5,3,13,21,walvis,6,3,5,23,Bulls,4,RainbowNoms,9,5,13,22,Tagmata,9,6,12,22
7,Wolves,2,Corelli,8,2,11,21,Haimgame,3,4,7,14,Foxes,3,.bacon,13,1,6,22,henrY,1,3,16,14
7,Hurricanes,1,Iguane Fabuleux,6,3,14,21,Pulch,3,4,10,15,Pandas,4,GOYO,5,4,5,18,MapleSurrup,12,4,16,32
7,Elite,3,El Diablo Rojo,8,4,13,23,TyTy,8,5,16,17,Bulls,2,Floms,5,2,10,24,RainbowNoms,6,4,9,27
7,Spectre,1,Satsz,13,5,8,29,Dazerin,9,6,5,14,Tyrants,4,Fuzh,14,15,5,26,Zack,19,7,7,29
7,Comets,4,erayne,10,3,4,23,Tunloink,9,4,3,17,Sharks,1,JDaaab,8,5,9,13,Mish,6,4,12,8
7,Jets,4,BScottyJ,7,6,12,12,Unborn,13,3,13,32,Ducks,1,Kadu,4,2,6,22,Mateo,3,4,12,20
7,Dodgers,1,RedLine,14,2,3,24,Whiffles,3,5,11,19,Flames,4,Reverse Fridge,13,7,9,26,walvis,15,11,8,25
7,Spartans,2,Blagden,6,3,8,17,Sinnicole,9,4,9,26,Hive,3,Malamente,8,1,6,21,Squidd,6,4,13,20
